LineId,Type,Timestamp,Content,EventId,EventTemplate,ParameterList
140,USER_START,(1642767421.168:280),"pid=6338 uid=0 auid=0 ses=50 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=6338', 'auid=0', ""ses=50 msg='op=PAM:session_open""]"
141,CRED_DISP,(1642767421.172:281),"pid=6338 uid=0 auid=0 ses=50 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=6338', 'auid=0', ""ses=50 msg='op=PAM:setcred""]"
142,USER_END,(1642767421.172:282),"pid=6338 uid=0 auid=0 ses=50 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=6338', 'auid=0', ""ses=50 msg='op=PAM:session_close""]"
143,USER_ACCT,(1642771021.207:283),"pid=9079 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=9079', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
144,CRED_ACQ,(1642771021.207:284),"pid=9079 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=9079', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
145,LOGIN,(1642771021.207:285),pid=9079 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=51 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=9079', 'ses=51']"
146,USER_START,(1642771021.211:286),"pid=9079 uid=0 auid=0 ses=51 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=9079', 'auid=0', ""ses=51 msg='op=PAM:session_open""]"
147,CRED_DISP,(1642771021.219:287),"pid=9079 uid=0 auid=0 ses=51 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=9079', 'auid=0', ""ses=51 msg='op=PAM:setcred""]"
148,USER_END,(1642771021.219:288),"pid=9079 uid=0 auid=0 ses=51 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=9079', 'auid=0', ""ses=51 msg='op=PAM:session_close""]"
149,USER_ACCT,(1642774621.261:289),"pid=11762 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=11762', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
150,CRED_ACQ,(1642774621.265:290),"pid=11762 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=11762', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
151,LOGIN,(1642774621.265:291),pid=11762 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=52 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=11762', 'ses=52']"
152,USER_START,(1642774621.265:292),"pid=11762 uid=0 auid=0 ses=52 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=11762', 'auid=0', ""ses=52 msg='op=PAM:session_open""]"
153,CRED_DISP,(1642774621.273:293),"pid=11762 uid=0 auid=0 ses=52 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=11762', 'auid=0', ""ses=52 msg='op=PAM:setcred""]"
154,USER_END,(1642774621.273:294),"pid=11762 uid=0 auid=0 ses=52 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=11762', 'auid=0', ""ses=52 msg='op=PAM:session_close""]"
155,USER_ACCT,(1642778221.314:295),"pid=14468 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=14468', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
156,CRED_ACQ,(1642778221.314:296),"pid=14468 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=14468', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
157,LOGIN,(1642778221.314:297),pid=14468 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=53 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=14468', 'ses=53']"
158,USER_START,(1642778221.318:298),"pid=14468 uid=0 auid=0 ses=53 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=14468', 'auid=0', ""ses=53 msg='op=PAM:session_open""]"
159,CRED_DISP,(1642778221.326:299),"pid=14468 uid=0 auid=0 ses=53 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=14468', 'auid=0', ""ses=53 msg='op=PAM:setcred""]"
160,USER_END,(1642778221.326:300),"pid=14468 uid=0 auid=0 ses=53 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=14468', 'auid=0', ""ses=53 msg='op=PAM:session_close""]"
161,SERVICE_START,(1642781197.666:301),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=motd-news comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",fc005a8a,"pid=1 uid=0 auid=4294967295 ses=4294967295 <*> comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'","[""msg='unit=motd-news""]"
162,SERVICE_STOP,(1642781197.666:302),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=motd-news comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",fc005a8a,"pid=1 uid=0 auid=4294967295 ses=4294967295 <*> comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'","[""msg='unit=motd-news""]"
163,USER_ACCT,(1642781821.370:303),"pid=17282 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=17282', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
164,CRED_ACQ,(1642781821.374:304),"pid=17282 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=17282', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
165,LOGIN,(1642781821.374:305),pid=17282 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=54 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=17282', 'ses=54']"
166,USER_START,(1642781821.374:306),"pid=17282 uid=0 auid=0 ses=54 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=17282', 'auid=0', ""ses=54 msg='op=PAM:session_open""]"
167,CRED_DISP,(1642781821.418:307),"pid=17282 uid=0 auid=0 ses=54 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=17282', 'auid=0', ""ses=54 msg='op=PAM:setcred""]"
168,USER_END,(1642781821.418:308),"pid=17282 uid=0 auid=0 ses=54 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=17282', 'auid=0', ""ses=54 msg='op=PAM:session_close""]"
169,USER_ACCT,(1642785421.462:309),"pid=19971 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=19971', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
170,CRED_ACQ,(1642785421.462:310),"pid=19971 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=19971', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
171,LOGIN,(1642785421.466:311),pid=19971 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=55 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=19971', 'ses=55']"
172,USER_START,(1642785421.466:312),"pid=19971 uid=0 auid=0 ses=55 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=19971', 'auid=0', ""ses=55 msg='op=PAM:session_open""]"
173,CRED_DISP,(1642785421.514:313),"pid=19971 uid=0 auid=0 ses=55 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=19971', 'auid=0', ""ses=55 msg='op=PAM:setcred""]"
174,USER_END,(1642785421.514:314),"pid=19971 uid=0 auid=0 ses=55 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=19971', 'auid=0', ""ses=55 msg='op=PAM:session_close""]"
175,USER_ACCT,(1642789021.553:315),"pid=22705 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=22705', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
176,CRED_ACQ,(1642789021.553:316),"pid=22705 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=22705', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
177,LOGIN,(1642789021.553:317),pid=22705 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=56 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=22705', 'ses=56']"
178,USER_START,(1642789021.557:318),"pid=22705 uid=0 auid=0 ses=56 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=22705', 'auid=0', ""ses=56 msg='op=PAM:session_open""]"
179,CRED_DISP,(1642789021.565:319),"pid=22705 uid=0 auid=0 ses=56 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=22705', 'auid=0', ""ses=56 msg='op=PAM:setcred""]"
180,USER_END,(1642789021.565:320),"pid=22705 uid=0 auid=0 ses=56 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=22705', 'auid=0', ""ses=56 msg='op=PAM:session_close""]"
181,USER_ACCT,(1642792621.605:321),"pid=25449 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=25449', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
182,CRED_ACQ,(1642792621.609:322),"pid=25449 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=25449', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
183,LOGIN,(1642792621.609:323),pid=25449 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=57 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=25449', 'ses=57']"
184,USER_START,(1642792621.609:324),"pid=25449 uid=0 auid=0 ses=57 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=25449', 'auid=0', ""ses=57 msg='op=PAM:session_open""]"
185,CRED_DISP,(1642792621.617:325),"pid=25449 uid=0 auid=0 ses=57 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=25449', 'auid=0', ""ses=57 msg='op=PAM:setcred""]"
186,USER_END,(1642792621.617:326),"pid=25449 uid=0 auid=0 ses=57 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=25449', 'auid=0', ""ses=57 msg='op=PAM:session_close""]"
187,USER_ACCT,(1642796221.669:327),"pid=28154 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28154', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
188,CRED_ACQ,(1642796221.669:328),"pid=28154 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28154', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
189,LOGIN,(1642796221.669:329),pid=28154 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=58 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=28154', 'ses=58']"
190,USER_START,(1642796221.673:330),"pid=28154 uid=0 auid=0 ses=58 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28154', 'auid=0', ""ses=58 msg='op=PAM:session_open""]"
191,CRED_DISP,(1642796221.677:331),"pid=28154 uid=0 auid=0 ses=58 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28154', 'auid=0', ""ses=58 msg='op=PAM:setcred""]"
192,USER_END,(1642796221.677:332),"pid=28154 uid=0 auid=0 ses=58 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=28154', 'auid=0', ""ses=58 msg='op=PAM:session_close""]"
193,USER_ACCT,(1642799821.720:333),"pid=30912 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=30912', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
194,CRED_ACQ,(1642799821.720:334),"pid=30912 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=30912', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
195,LOGIN,(1642799821.720:335),pid=30912 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=59 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=30912', 'ses=59']"
196,USER_START,(1642799821.724:336),"pid=30912 uid=0 auid=0 ses=59 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=30912', 'auid=0', ""ses=59 msg='op=PAM:session_open""]"
197,CRED_DISP,(1642799821.732:337),"pid=30912 uid=0 auid=0 ses=59 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=30912', 'auid=0', ""ses=59 msg='op=PAM:setcred""]"
198,USER_END,(1642799821.732:338),"pid=30912 uid=0 auid=0 ses=59 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=30912', 'auid=0', ""ses=59 msg='op=PAM:session_close""]"
199,USER_ACCT,(1642803421.772:339),"pid=1238 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=1238', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
200,CRED_ACQ,(1642803421.772:340),"pid=1238 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=1238', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
201,LOGIN,(1642803421.776:341),pid=1238 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=60 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=1238', 'ses=60']"
202,USER_START,(1642803421.776:342),"pid=1238 uid=0 auid=0 ses=60 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=1238', 'auid=0', ""ses=60 msg='op=PAM:session_open""]"
203,CRED_DISP,(1642803421.784:343),"pid=1238 uid=0 auid=0 ses=60 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=1238', 'auid=0', ""ses=60 msg='op=PAM:setcred""]"
204,USER_END,(1642803421.784:344),"pid=1238 uid=0 auid=0 ses=60 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=1238', 'auid=0', ""ses=60 msg='op=PAM:session_close""]"
205,USER_ACCT,(1642807021.824:345),"pid=4028 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=4028', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
206,CRED_ACQ,(1642807021.824:346),"pid=4028 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=4028', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
207,LOGIN,(1642807021.824:347),pid=4028 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=61 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=4028', 'ses=61']"
208,USER_START,(1642807021.828:348),"pid=4028 uid=0 auid=0 ses=61 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=4028', 'auid=0', ""ses=61 msg='op=PAM:session_open""]"
209,CRED_DISP,(1642807021.832:349),"pid=4028 uid=0 auid=0 ses=61 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=4028', 'auid=0', ""ses=61 msg='op=PAM:setcred""]"
210,USER_END,(1642807021.832:350),"pid=4028 uid=0 auid=0 ses=61 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=4028', 'auid=0', ""ses=61 msg='op=PAM:session_close""]"
